country,year,yearcode,urbpop,urbpopgr,gdpgr,gdppcgr,gnigr,gnipcgr,tradegdp,realir,infl,inflgdpdef,birthrate,unemp,gini,gdp_pppcidmil,gdppc_pppcid,or_percentgdp,gniatlas_curmil,popmil,popgr,landarea,lfb,health_pccur
Ukraine,1998,YR1998,67.06,-0.863913078,-1.9,-1.019309841,-2.714524185,-1.841146395,86.04972548,37.92865101,10.57716115,12.01201892,8.3,11.30000019,,147066180153.9390,2932.880478,0.392768188,850,50143939.13,-0.893741564,579350,67.96829268,55.24190648
Ukraine,1999,YR1999,67.08,-0.913088454,-0.2,0.745472694,-0.979861623,-0.041777084,101.9517051,21.62683796,22.68367181,27.39992472,7.8,11.60000038,28.96,148923096602.2630,2998.048181,0.766686093,760,49673349.99,-0.942908046,579350,68.19390244,37.50502076
Ukraine,2000,YR2000,67.1,-0.97678634,5.9,6.971369408,5.559133355,6.627054282,119.8582936,14.95540058,28.20309724,23.11594261,7.8,11.60000038,,161121732646.9750,3276.440374,1.402950709,700,49175847.64,-1.006597042,579350,67.86341463,35.54011596
Ukraine,2001,YR2001,67.24,-0.797068448,9.2,10.30353915,10.82944195,11.94944771,109.2947745,20.31046872,11.95880854,9.947186151,7.7,10.89999962,,179933849631.5910,3695.964796,0.932228304,730,48683864.58,-1.005494904,579350,68.28707317,44.24344532
Ukraine,2002,YR2002,67.38,-0.785683598,5.2,6.250558656,5.564723353,6.618924245,105.793809,19.24206813,0.757420846,5.121841899,8.7,9.600000381,28.28,192365559513.4690,3990.779721,0.854741824,790,48202500,-0.993676542,579340,68.27560976,55.08095723
Ukraine,2003,YR2003,67.52,-0.603875131,9.4,10.29132275,9.766783382,10.66109445,112.9327757,8.939414997,5.179677819,8.220602864,8.545801922,9.100000381,28.05,214983864976.3540,4496.352243,0.930211388,980,47812950,-0.811436362,579340,68.21073171,73.13218475
Ukraine,2004,YR2004,67.66,-0.551496605,12.1,12.95365583,11.98980105,12.84261771,114.9090298,1.950031384,9.048067861,15.15565361,9.004965059,8.600000381,28.11,247826106683.5520,5222.71339,1.052827367,1270,47451600,-0.758627911,579340,68.18536585,90.91284611
Ukraine,2005,YR2005,67.8,-0.526087573,2.7,3.455340233,2.777223348,3.533131545,102.1191432,-6.726593173,13.56957649,24.55229268,9,7.199999809,28.21,263006855631.3270,5583.399175,1.222164679,1540,47105150,-0.732790732,579380,67.95682927,126.7970993
Ukraine,2006,YR2006,67.86,-0.587635594,7.3,8.027904633,6.74886821,7.47303406,96.09558341,0.253237725,9.056316591,14.8782516,9.8,6.800000191,29.65,291385201889.0820,6227.80967,1.2569886,1950,46787750,-0.676092035,579360,68.07756098,147.8354794
Ukraine,2007,YR2007,67.92,-0.508426623,7.900000768,8.545878644,7.948242723,8.59440937,95.20667211,-7.212425994,12.84019539,22.75260765,10.2,6.400000095,29.56,323651485327.9950,6958.847744,1.03393121,2570,46509350,-0.596804887,579330,68.22219512,195.9739908
Ukraine,2008,YR2008,67.98,-0.453161984,2.3,2.855418175,2.985276425,3.544415177,101.8343853,-8.625505014,25.23191095,28.583474,11,6.400000095,27.51,338307230811.3300,7313.454281,1.087085197,3220,46258200,-0.541462211,579320,68.25146341,259.6442146
Ukraine,2009,YR2009,68.04,-0.355710091,-14.8,-14.42092879,-15.8582223,-15.48385933,94.42477925,6.88906986,15.89456869,13.07361313,11.1,8.800000191,26.44,293493125171.6180,6372.901077,0.857362674,2840,46053300,-0.443932417,579320,69.19,200.0029235
Ukraine,2010,YR2010,68.1,-0.309140673,4.2,4.61411044,4.877541245,5.294344362,103.1636925,0.741713205,9.378589479,15.01530794,10.8,,,308297716977.4520,6720.972226,0.94174965,3000,45871000,-0.397285236,579320,70.27560976,234.3566138
Ukraine,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1993,YR1993,78.68,5.027179817,1.261190949,-3.874594013,,,,,,1.278036308,22.428,,,109334888305.8250,51531.64075,18.58895795,,2121704,5.204957642,83600,72.93534146,
United Arab Emirates,1994,YR1994,78.54,4.933653247,6.89614854,1.56919719,,,,,,-0.262474912,21.305,,,119254386495.4750,53405.93579,16.38656276,,2232980,5.111747684,83600,73.18709756,
United Arab Emirates,1995,YR1995,78.4,4.867229464,6.687886478,1.438348159,,,,,,3.907479741,20.274,1.799999952,,130189926289.2420,55434.43234,16.09224455,,2348539,5.045641643,83600,73.43485366,712.7553558
United Arab Emirates,1996,YR1996,78.28,5.050418496,5.798404046,0.433866377,,,,,,5.773043922,19.367,,,140177844398.6560,56660.79532,17.75410518,,2473983,5.203596979,83600,73.68009756,702.3864449
United Arab Emirates,1997,YR1997,78.16,5.260335212,8.190398667,2.488965452,,,,,,-0.952300729,18.587,,,154582602326.4630,59190.53853,16.08467353,,2611610,5.413748691,83600,73.92082927,717.9647142
United Arab Emirates,1998,YR1998,78.04,5.209444424,0.291994339,-4.945069678,,,,,,-4.254445312,17.926,,,157078168709.0630,57005.38549,10.14539853,,2755497,5.363093622,83600,74.15704878,684.2234099
United Arab Emirates,1999,YR1999,77.92,4.855215369,2.902213649,-2.125294524,,,,1.293260977,,8.443377451,17.379,,,164005816743.4780,56611.55178,11.78876498,,2897038,5.009101011,83600,74.38873171,677.6952255
United Arab Emirates,2000,YR2000,77.8,4.448403766,10.85270421,5.866309309,,,,-1.547978038,,11.4595358,16.927,2.299999952,,185738377997.7750,61229.24973,18.2237892,,3033491,4.602526581,83600,74.61590244,698.9675387
United Arab Emirates,2001,YR2001,77.78,3.725345527,1.399085023,-2.333998481,,,89.86457993,10.65205726,,-2.349307665,16.541,,,192606879270.5510,61155.9132,14.54288926,33530,3149440,3.751055773,83600,74.83707317,751.8474968
United Arab Emirates,2002,YR2002,77.76,3.261551245,2.433456814,-0.879061567,-1.089740136,-4.288324506,93.07165881,,,3.770839545,16.183,,,200499056015.1850,61603.10027,13.05891062,33070,3254691,3.287268102,83600,75.05221951,709.0930784
United Arab Emirates,2003,YR2003,77.74,4.370287567,8.800540817,4.121261383,7.95296639,3.310139326,102.3001695,,,4.072406794,15.824,,,222845880755.1380,65524.42436,15.3968824,35780,3400959,4.39601104,83600,75.26087805,752.202895
United Arab Emirates,2004,YR2004,77.72,7.261328,9.566436643,1.866233028,10.06864983,2.333151251,116.6226733,,,8.501422054,15.447,,,251083239634.7720,68638.69787,18.31379511,40220,3658042,7.287058091,83600,75.46397561,789.290998
United Arab Emirates,2005,YR2005,77.7,10.62976371,4.855141195,-5.743029067,5.966224901,-4.744247478,119.553124,,,16.52601688,15.049,3.099999905,,272055195562.8960,66854.72186,22.05244001,42280,4069349,10.65550042,83600,75.66046341,896.126878
United Arab Emirates,2006,YR2006,77.76,13.68895516,9.906192043,-4.080475489,10.56885932,-3.502139286,119.4764149,,,11.88691756,14.638,,,308730748840.2740,66212.47236,23.43680341,44780,4662728,13.61176488,83600,75.85180488,1108.794075
United Arab Emirates,2007,YR2007,77.82,14.85951614,3.213247966,-10.97000258,4.373611225,-9.969092914,136.6742049,,,12.60990776,14.232,,,328022773008.9080,60682.69078,21.87369429,45210,5405541,14.7823854,83600,76.03843902,1204.346704
United Arab Emirates,2008,YR2008,77.88,13.89631221,3.294636604,-10.03748846,1.336246329,-11.74311146,148.8098337,,,18.07184994,13.843,4,,346210160984.0230,55780.7621,25.13877427,45610,6206623,13.81924091,83600,76.22134146,1526.896475
United Arab Emirates,2009,YR2009,77.94,11.22841824,-1.609429679,-11.99171952,-1.757737917,-12.12437809,143.9320914,,,-12.73253776,13.472,,,346848919198.3400,49986.76564,14.85070072,41930,6938815,11.15140629,83600,76.39956098,1704.059825
United Arab Emirates,2010,YR2010,78,8.009898987,1.432129773,-6.307403681,,,146.6968678,,,8.549032358,13.112,,,354666808581.0820,47213.36642,18.0219513,,7512000,7.932946309,83600,76.57360976,1449.923413
United Arab Emirates,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1993,YR1993,88.88,0.307274986,2.222234873,1.977455269,2.000972628,1.756722854,51.44635553,2.95513934,2.50650026,2.876522091,13.1,10.30000019,,1022504863203.2200,17715.33986,0.878906629,18830,57718614,0.239745439,241930,76.38536585,
United Kingdom,1994,YR1994,88.94,0.322070462,4.280238857,4.015093116,5.14550623,4.878160437,53.30475175,3.836849798,1.97849026,1.581632023,12.9,9.600000381,,1088575012633.3200,18812.0798,0.961865574,19270,57865745,0.254586487,241930,76.88536585,
United Kingdom,1995,YR1995,89,0.331985882,3.052326202,2.780064225,2.50379254,2.232979777,56.61683482,3.904624566,2.656452094,2.678297954,12.5,8.600000381,,1145078183990.3200,19736.25178,0.996686152,19620,58019030,0.264547417,241930,76.83658537,1368.485282
United Kingdom,1996,YR1996,89.08,0.34447365,2.885321006,2.623681077,3.004674358,2.74273091,58.52485398,2.257583815,2.481100989,3.61904651,12.5,8.100000381,,1219074960849.5700,20958.20669,1.178492807,20770,58166950,0.254626384,241930,77.08780488,1435.429689
United Kingdom,1997,YR1997,89.16,0.347319936,6.207328708,5.934140157,6.60615612,6.331941698,56.66646185,6.613805726,1.777945905,-0.028582033,12.3,7,,1308408305886.0800,22436.15649,0.963479508,22550,58316954,0.257553323,241930,77.21097561,1545.842572
United Kingdom,1998,YR1998,89.24,0.38109219,3.83900318,3.536850465,5.131471187,4.825557624,53.8305094,5.101758148,1.588923992,2.004319644,12,6.099999905,,1363380292226.7800,23310.77001,0.51999763,23720,58487141,0.291406085,241930,77.1902439,1671.62615
United Kingdom,1999,YR1999,89.32,0.423011623,3.655691402,3.310672705,2.218433067,1.878198295,53.68054337,3.339782943,1.335406567,1.929121906,11.8,5.900000095,35.97,1423242212414.8700,24253.27887,0.773977945,24860,58682466,0.333405882,241930,77.3902439,1763.334707
United Kingdom,2000,YR2000,89.4,0.446826408,4.457651779,4.085089643,4.733155963,4.359611204,57.09876859,5.327282868,0.785269429,0.618912575,11.4,5.5,,1535301794057.0500,26069.55774,1.332802655,26010,58892514,0.357300887,241930,77.74146341,1766.673224
United Kingdom,2001,YR2001,89.46,0.432253233,3.150665862,2.774686073,3.954073931,3.575165753,56.52974428,3.583277037,1.23589468,1.448164548,11.3,4.699999809,,1629613718374.0500,27570.12285,0.997911265,26020,59107960,0.365161651,241930,77.99268293,1817.219077
United Kingdom,2002,YR2002,89.52,0.434930266,2.657506236,2.280539863,3.586535421,3.20615758,54.76655433,1.428137904,1.256192498,2.535649524,11.3,5.099999905,,1713385922961.9300,28880.95336,0.920075016,26390,59325809,0.367883666,241930,78.14390244,2049.25589
United Kingdom,2003,YR2003,89.58,0.47148674,3.524621119,3.106725223,3.409116005,2.991686366,53.24795229,1.306035395,1.362921545,2.350762811,11.7,4.800000191,,1777348829329.4800,29838.1812,0.871544062,29280,59566259,0.404485063,241930,78.44634146,2437.087208
United Kingdom,2004,YR2004,89.64,0.572017896,2.955330269,2.436653884,3.020176687,2.501173614,53.21714614,1.855787797,1.344595759,2.493766521,12,4.599999905,,1900948211060.6500,31752.39637,0.904311977,34690,59867866,0.505061081,241930,78.74634146,2919.995634
United Kingdom,2005,YR2005,89.7,0.660526131,2.085765842,1.481565408,2.309032073,1.703510224,56.19409197,2.406284982,2.049668311,2.186924711,12,4.599999905,,1971620579902.7900,32737.9538,1.131445696,38850,60224307,0.593614118,241930,79.04878049,3115.713549
United Kingdom,2006,YR2006,89.78,0.703823397,2.607116575,1.978348687,1.541588153,0.919349735,60.13207918,1.368917563,2.333527794,3.232663275,12.4,5.400000095,,2120355478989.2200,34991.88653,1.155300729,41040,60595632,0.614676968,241930,79.24878049,3419.308398
United Kingdom,2007,YR2007,89.86,0.732283038,3.466163321,2.802788149,4.263748875,3.595259969,56.24663891,3.182850554,2.321035915,2.265863723,12.7,5.199999809,,2179381933741.4500,35735.39405,1.115070705,44310,60986649,0.64321601,241930,79.44878049,3880.81704
United Kingdom,2008,YR2008,89.94,0.753921475,-1.102864344,-1.758283266,-0.34047024,-1.000941761,61.71075481,1.445248252,3.613498886,3.134451147,12.9,5.300000191,,2203096785507.9100,35884.84175,1.52696151,45460,61393521,0.664933705,241930,79.6,3801.445398
United Kingdom,2009,YR2009,90.02,0.766655708,-4.373336235,-5.019251823,-5.102134146,-5.743127029,58.6010443,-1.013175949,2.166231372,1.654943438,12.8,7.699999809,,2130789770937.8300,34472.64791,1.001288757,40970,61811027,0.677747055,241930,80.05121951,3439.745057
United Kingdom,2010,YR2010,90.1,0.766518488,2.092165556,1.401555497,1.123005505,0.438951401,62.75033579,-2.295716848,3.285714286,2.861406642,13,7.800000191,,2220823584121.0000,35686.19977,1.17525639,38200,62232000,0.677688813,241930,80.40243902,3502.842845
United Kingdom,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
United States,1993,YR1993,76.5,1.842927596,2.872555466,1.524900807,2.567536176,1.223877341,20.89656534,3.725927766,2.951656966,2.192385533,15.5,6.900000095,,6582900000000.0000,25326.73641,0.341062485,25550,259919000,1.318679917,9158960,75.4195122,
United States,1994,YR1994,76.9,1.747809657,4.114534629,2.845578644,4.56989899,3.295392988,21.93671085,5.000495157,2.607441592,2.036026757,15.2,6.099999905,,6993300000000.0000,26577.76122,0.287263995,26820,263126000,1.226296011,9158960,75.57439024,
United States,1995,YR1995,77.3,1.709594999,2.548972794,1.335074679,3.222775937,2.000901844,23.36340347,6.354873845,2.805419689,2.326449867,14.8,5.599999905,,7338400000000.0000,27559.16749,0.307376386,28090,266278000,1.190787016,9158960,75.62195122,3747.692121
United States,1996,YR1996,77.66,1.628048491,3.786073016,2.585610484,4.328251652,3.121517901,23.63148456,6.387009145,2.9312042,1.770727651,14.8,5.400000095,,7751100000000.0000,28772.35573,0.381407604,29290,269394000,1.163411547,9158960,75.99658537,3899.976933
United States,1997,YR1997,78.02,1.666448275,4.505736321,3.255072603,4.744189579,3.490672191,24.34687822,6.390700396,2.337689937,1.92776837,14.6,4.900000095,,8256500000000.0000,30281.6359,0.321754102,30250,272657000,1.203960221,9158960,76.42926829,4054.627219
United States,1998,YR1998,78.38,1.626073396,4.490350805,3.279363647,4.962561235,3.746101411,23.67692484,6.944060271,1.552279099,1.318545782,14.6,4.5,,8741000000000.0000,31687.05185,0.116906056,30950,275854000,1.165714453,9158960,76.5804878,4235.837199
United States,1999,YR1999,78.74,1.606589322,4.869650281,3.672278199,4.753217387,3.557174703,24.09095796,6.434296312,2.188027197,1.465571164,14.5,4.199999809,,9301000000000.0000,33332.13876,0.178735159,32640,279040000,1.148339975,9158960,76.58292683,4450.044994
United States,2000,YR2000,79.1,1.568927923,4.17339067,3.020607279,4.862944909,3.702530907,25.94758961,6.920032314,3.376857271,2.163580547,14.7,4,40.81,9898800000000.0000,35081.92308,0.393071443,34890,282162411,1.112768997,9161920,76.63658537,4703.467344
United States,2001,YR2001,79.44,1.418655879,1.093331662,0.097704319,0.881735594,-0.111807824,23.70943629,4.55134159,2.826171119,2.2671398,14.1,4.699999809,,10233900000000.0000,35912.33298,0.282301794,35490,284968955,0.989741382,9161920,76.73658537,5051.944952
United States,2002,YR2002,79.78,1.35488016,1.82731315,0.886931065,0.977237652,0.044706072,22.97595891,3.001668787,1.586031627,1.624567089,13.9,5.800000191,,10590200000000.0000,36819.44509,0.273866099,35970,287625193,0.927797486,9161920,76.83658537,5452.996081
United States,2003,YR2003,80.12,1.284748145,2.502587834,1.625371991,2.294213288,1.418780712,23.32088879,1.925620195,2.270094973,2.15537546,14.14,6,,11089200000000.0000,38224.39423,0.325666013,38340,290107933,0.859481713,9161920,76.98780488,5588.403486
United States,2004,YR2004,80.46,1.348949541,3.585430846,2.631186788,3.965716598,3.007969293,25.22032119,1.464765763,2.677236693,2.833726777,14.13,5.5,,11812300000000.0000,40341.82469,0.427104822,42010,292805298,0.925483969,9161920,77.33902439,5911.17332
United States,2005,YR2005,80.8,1.343393068,3.059076051,2.113531276,3.635644622,2.684809956,26.49427252,2.761548825,3.392746845,3.33550621,14,5.099999905,,12579700000000.0000,42568.5056,0.586316789,44660,295516599,0.921713167,9161920,77.33902439,6258.601495
United States,2006,YR2006,81.1,1.334853477,2.674149622,1.688868055,3.473091067,2.480142698,27.82876682,4.556760228,3.225944101,3.252529788,14.3,4.599999905,,13336200000000.0000,44695.3681,0.665754789,46270,298379912,0.964253917,9161920,77.58780488,7072.560632
United States,2007,YR2007,81.4,1.320286431,1.941762606,0.976835895,0.479261355,-0.471822095,28.84244373,4.962968996,2.852672482,2.941066772,14.3,4.599999905,,13995000000000.0000,46459.32983,0.688072545,46900,301231207,0.951055243,9161920,77.83902439,7437.292298
United States,2008,YR2008,81.7,1.313738173,-0.020505966,-0.961718973,-0.098373244,-1.038853204,30.7989844,2.847329236,3.839100297,2.178151616,14.30095845,5.800000191,,14296900000000.0000,47014.74412,0.920510048,47890,304093966,0.945865287,9147420,77.93902439,7719.627428
United States,2009,YR2009,82,1.243175839,-3.5,-4.342271218,-4.871799208,-5.70209709,25.32449921,1.401178545,-0.355546266,1.823274129,13.8,9.300000191,,14048056670215.9000,45793.2218,0.491145784,45860,306771529,0.876651299,9147420,78.0902439,7959.953538
United States,2010,YR2010,82.3,1.202091174,3,2.14181228,4.157295576,3.289465363,28.76928677,2.420149007,1.640043442,0.810241931,14,9.600000381,,14586736313339.0000,47153.00943,0.683235247,47340,309349000,0.836905133,9147420,78.24146341,8361.732117
United States,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,1993,YR1993,45.89235278,2.594701394,3.885060301,2.675177996,4.099573336,2.887192737,44.11779469,,,15.12117341,19.44052375,3.866656173,,6552519763161.9100,3098.477219,3.703023519,1428.914386,2114754862,1.178359101,57925040,69.22452913,
Upper middle income,1994,YR1994,46.52648769,2.550639956,3.919678495,2.734989684,4.101189591,2.914431546,43.88710392,,,17.81939537,19.02374645,4.384810367,,6885583567061.6700,3218.854223,3.110272177,1500.796845,2139141164,1.15315027,57920240,69.40032554,
Upper middle income,1995,YR1995,47.16330309,2.508690753,3.483271447,2.332240056,3.023741639,1.87782154,46.08624313,,,10.46466785,18.44945073,4.930982814,,7307207754007.6300,3377.958746,3.060650514,1607.753381,2163202189,1.124798393,57917790,69.65305712,90.30588638
Upper middle income,1996,YR1996,47.83488968,2.540120595,5.122686413,3.97820835,5.157478853,4.012622002,46.07567061,,,10.57319026,18.16275783,4.901609732,,7799447945674.2600,3566.256935,3.650534025,1768.834742,2187012346,1.100690309,57917400,69.91013135,101.6468475
Upper middle income,1997,YR1997,48.50789667,2.510284051,5.714130295,4.576107016,5.810793627,4.671729757,46.8147443,,,7.075575728,17.75786753,5.21886691,,8376549260646.4100,3788.901731,3.221168331,1905.236136,2210811960,1.088224941,57918100,70.15360391,113.1064334
Upper middle income,1998,YR1998,49.18571089,2.463229388,2.573088401,1.505866726,2.38345467,1.318206039,46.39460731,,,4.751530029,17.09652088,5.304347093,,8822009091979.9200,3948.875191,1.869377893,1863.855672,2234056197,1.051389156,57892210,70.32167146,110.3141442
Upper middle income,1999,YR1999,49.86788553,2.389448741,2.619465328,1.614528472,2.456503793,1.453162794,48.2836458,,,3.865623394,16.38073045,5.615028711,,9218955864122.5600,4086.144315,2.95074748,1815.183062,2256150335,0.988969659,57899040,70.45615722,106.7802629
Upper middle income,2000,YR2000,50.56098261,2.365406459,5.82893161,4.820210188,6.099615279,5.088313802,52.28985344,,,8.178705532,15.96070202,5.214619516,,10071914598819.1000,4421.652563,5.034684225,1892.201268,2277862056,0.962334859,57891880,70.59750127,115.896475
Upper middle income,2001,YR2001,51.2576705,2.261953605,2.788345034,1.899586742,2.781411702,1.892713359,51.23041572,,,4.967361724,15.51459417,5.865775185,,10661176796416.2000,4639.874931,4.137250908,1892.102281,2297729347,0.872190281,57890980,70.77513411,119.1494272
Upper middle income,2002,YR2002,51.9531086,2.167950256,3.818270162,2.993794067,3.667404321,2.844126332,54.07606471,,,4.357624813,15.16457768,6.200563822,,11360566072534.9000,4904.992744,4.460905118,1918.273192,2316122911,0.80051046,57888800,70.92470639,111.3818782
Upper middle income,2003,YR2003,52.65067085,2.124846834,5.622621414,4.813487152,5.671273214,4.861766249,56.27862636,,,5.632509956,14.84477011,6.270207172,,12468298391851.1000,5342.023731,4.929789239,2099.525773,2334002809,0.771975329,57888940,71.09665415,124.603712
Upper middle income,2004,YR2004,53.34875011,2.080938385,7.643145904,6.846753462,7.906302307,7.107962915,60.7343544,,,6.34919417,14.71611522,6.057474866,,13840822027521.0000,5886.206026,5.968630731,2471.58473,2351399521,0.745359514,57889240,71.32107342,147.3981599
Upper middle income,2005,YR2005,54.0464781,2.052481123,7.356539248,6.573033903,7.292926024,6.509884938,62.0719849,,,5.542836608,14.66872762,5.934399051,,15481626954522.0000,6535.954187,7.478134891,2924.898883,2368686577,0.735181609,57889300,71.52510049,179.5144626
Upper middle income,2006,YR2006,54.72424824,1.97526231,8.336321365,7.56992797,8.599916546,7.831658424,62.94769516,,,7.494755112,14.42096585,5.557490948,,17675109211859.5000,7409.199691,7.747733141,3426.377294,2385562537,0.712460638,57885670,71.81224854,211.5949407
Upper middle income,2007,YR2007,55.40493185,1.945621934,8.943058661,8.192909466,9.420994683,8.667554564,61.93962776,,,7.381615531,14.38754156,5.427967693,,19907691504726.9000,8287.610495,6.872838117,4096.261116,2402102695,0.693344138,57885360,72.08625621,259.7455827
Upper middle income,2008,YR2008,56.085928,1.928536497,6.030595005,5.302836394,6.328127609,5.598326833,61.79799399,,,9.334243448,14.37661676,,,22055193824941.0000,9118.600292,7.734039389,4880.585775,2418703871,0.691110169,57884490,72.32962303,313.5088486
Upper middle income,2009,YR2009,56.76639439,1.912517694,1.898084809,1.19872608,1.956266404,1.256508356,52.21431015,,,2.472438981,14.28882222,5.802998117,,22771228361096.1000,9350.025236,4.544860792,5234.058924,2435418920,0.691074637,57885040,72.60767786,327.1596011
Upper middle income,2010,YR2010,57.44543375,1.890368004,7.824826863,7.090245549,8.075129856,7.338843295,55.72200302,,,5.096026567,14.18549547,,,24719666567916.5000,10080.9179,4.273269454,5886.155768,2452124580,0.685946055,57885040,72.83292752,382.0523391
Upper middle income,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Uruguay,1993,YR1993,89.9,1.066484514,2.657546111,1.908609884,2.835996405,2.085758298,38.68496676,29.45080239,54.10079244,47.85192889,17.6,8.300000191,,20293142672.3602,6387.446998,0,4360,3177035,0.732222365,175020,73.04709756,
Uruguay,1994,YR1994,90.2,1.064079278,7.28134266,6.500049207,7.025725436,6.246293556,40.14883372,36.2166147,44.73604215,38.95718234,17.5,9.199999809,,22214014342.6507,6941.137648,0,5040,3200342,0.730930719,175020,73.25653659,
Uruguay,1995,YR1995,90.5,1.049975788,-1.447598978,-2.152605838,-1.179659989,-1.886583583,38.09767484,36.87110201,42.2483198,41.04832689,17.6,10.19999981,42.11,22401761243.9758,6949.728329,0,5530,3223401,0.717933424,175020,73.47626829,933.8115715
Uruguay,1996,YR1996,90.66,0.552800136,5.57795777,5.181561044,5.783979638,5.386809394,39.52843646,47.06251054,28.3420486,26.43173777,18.2,11.89999962,42.66,24070122524.8698,7439.269974,0,6190,3235549,0.376160655,175020,73.52804878,821.575403
Uruguay,1997,YR1997,90.82,0.811992782,8.547683221,7.859872245,9.23996703,8.547769407,37.70639705,31.14081715,19.81880932,27.48516608,17.8,11.39999962,42.73,26631239193.5129,8178.670975,0,7000,3256181.753,0.635664767,175020,73.66341463,682.3858377
Uruguay,1998,YR1998,90.98,0.714924157,4.518890092,3.957145987,4.474511758,3.913006167,35.64001538,37.37846332,10.81107031,12.38390549,16.7,10,43.81,28201688564.0072,8614.419814,0,7280,3273776.897,0.53890651,175020,73.95414634,775.3317611
Uruguay,1999,YR1999,91.14,0.634130248,-1.939212155,-2.387715457,-1.284503479,-1.73600124,33.38644895,43.80581259,5.658688039,4.326096183,16.4,11.30000019,,28060098736.0075,8531.967931,0,7300,3288819.058,0.458421879,175020,74.15390244,810.8315784
Uruguay,2000,YR2000,91.3,0.54046761,-1.929930632,-2.287299801,-2.029855282,-2.386860325,36.71373813,41.0651664,4.763824727,3.539308507,15.9,13.60000038,44.39,28113944469.2570,8517.18998,0,7100,3300847.408,0.365067434,175020,74.88682927,772.8366109
Uruguay,2001,YR2001,91.44,0.380452377,-3.844129957,-4.062376107,-3.882139244,-4.100299123,36.30951263,41.71555543,4.359340652,4.826618329,15.5,15.19999981,46.17,27646088523.5594,8356.441983,0,6540,3308356.425,0.227229189,175020,74.87219512,702.696884
Uruguay,2002,YR2002,91.58,0.15813473,-7.73200722,-7.736755168,-6.887535838,-6.892327241,40.02906731,93.91507816,13.97247259,12.61627662,15.9,17,46.66,25922893512.1636,7835.177423,0,5170,3308526.676,0.005145956,175020,74.83634146,448.651176
Uruguay,2003,YR2003,91.72,0.001906365,0.80528392,0.957462142,-4.003578895,-3.858660255,51.75919956,36.38129894,19.37973017,16.54163515,15.72,16.79999924,46.22,26694881499.0230,8080.69071,0,4270,3303539.568,-0.150848711,175020,74.87682927,350.7029454
Uruguay,2004,YR2004,91.86,0.097791006,5.004160357,5.061646003,4.778100399,4.835462285,61.47668808,12.3282787,9.157605075,10.105056,15.16,13.1,47.13,28825050653.1584,8730.281759,0,4150,3301732,-0.054731085,175020,75.21634146,348.9860264
Uruguay,2005,YR2005,92,0.273092771,7.460132065,7.330395427,9.200676528,9.068838531,58.8776963,12.84458548,4.69927739,0.677868458,14.86,12.19999981,45.87,32008625140.9320,9682.791069,0,4740,3305723,0.120802956,175020,75.60926829,429.9161477
Uruguay,2006,YR2006,92.1,0.372768207,4.098577398,3.82398298,4.807717913,4.531252903,61.97157451,2.550076187,6.398903436,6.533334554,14.76,10.60000038,47.2,34404283366.1672,10380.0381,0,5410,3314466,0.264131585,175020,75.7297561,493.01044
Uruguay,2007,YR2007,92.2,0.392926002,6.541510849,6.23892953,6.544097521,6.241508855,59.21044785,-0.43664832,8.114214042,9.417473477,14.67,9.199999809,47.63,37732886711.8001,11351.97166,0,6400,3323906,0.284407272,175020,75.85512195,562.0518256
Uruguay,2008,YR2008,92.3,0.413179462,7.176144661,6.84999223,6.299643515,5.976158403,65.20809501,4.095474221,7.860951729,8.023536413,14.58,7.599999905,46.27,41321511989.4424,12393.7815,0,7720,3334052,0.304778368,175020,75.98073171,720.5684152
Uruguay,2009,YR2009,92.4,0.434261433,2.932385514,2.597395165,2.828270466,2.493618956,54.81492035,9.910057218,7.099167396,4.890166836,14.5,7.300000191,46.28,43308715181.8296,12947.53899,0,8650,3344938,0.325977719,175020,76.11121951,786.8454422
Uruguay,2010,YR2010,92.5,0.455729774,8.477366493,8.087597654,7.915433129,7.527683366,52.98943314,4.93332005,6.676386868,5.139361005,14.42,,45.32,47360806595.9755,14108.07465,0,10230,3357000,0.347563187,175020,76.23682927,998.2614979
Uruguay,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1993,YR1993,39.08,1.40621096,-2.3,-4.49515541,,,64.25331094,,,1078.882855,31.5,,,27624780443.4060,1258.990996,2.763288494,600,21942000,2.272458415,425400,66.27417073,
Uzbekistan,1994,YR1994,38.74,1.089286805,-5.2,-7.04287438,,,37.32782964,,,1238.595271,29.4,,,26721492490.6970,1194.149908,3.654271001,580,22377000,1.963103725,425400,66.26012195,
Uzbekistan,1995,YR1995,38.4,0.925358069,-0.9,-2.674535879,-0.931002286,-2.704983022,55.99797644,,,370.9439532,29.8,,,27097066225.8498,1189.250218,3.667656287,580,22785000,1.806877907,425400,66.31760976,22.68529502
Uzbekistan,1996,YR1996,38.18,1.338121869,1.7,-0.2267169,1.371786992,-0.548711879,61.86253215,,,81.55525469,27.3,,,28045688455.1590,1207.564627,4.205724417,600,23225000,1.912685998,425400,66.43263415,32.01150546
